-0.43355,-0.94209
0.20447,-0.41084
-0.31563,0.32552
-0.3589,0.44184
1.0767,0.0305
-0.45272,-0.15766
0.75223,-0.7123
0.96923,-0.29724
-0.46426,0.19541
0.94701,0.063326
-0.87381,-0.48326
-0.97454,-0.1328
0.15974,0.4642
0.45261,0.13448
0.97482,-0.20305
-0.25432,-1.0074
-0.71605,-0.67043
-1.0174,-0.16505
0.38937,-0.36752
-0.63598,-0.69665
0.8997,0.59168
-1.0394,-0.10066
-0.49504,-0.15682
0.86345,0.5513
0.79897,-0.61574
-0.14741,0.54098
0.27292,0.45711
-0.34128,0.29418
0.00037157,0.48045
0.80944,-0.71475
-0.012135,0.52866
0.48599,-0.79023
0.35525,0.2694
0.87392,0.53629
-0.30478,0.9434
-0.28103,-0.38477
0.83341,0.56579
0.14109,-1.0066
0.068944,0.5592
0.38278,-0.96429
0.81488,-0.54569
-0.38296,0.37109
-1.0063,0.44379
0.34723,-0.17774
0.52336,0.053178
0.50542,0.024774
-0.55003,0.092327
-0.073692,0.45917
0.18328,0.44673
-0.61524,0.8679
-0.058229,1.0488
0.072406,-0.98101
-0.76534,-0.66707
0.47276,0.1267
0.17148,-0.41516
-0.36002,0.34101
-1.0773,0.062016
-0.66497,0.68821
0.92859,-0.2086
0.17951,-0.52647
-0.3404,-0.47375
0.39749,-0.42441
-0.49537,-0.93756
-0.46868,-0.21692
-0.94613,0.12713
-1.0205,-0.33101
0.223,0.44009
-0.29693,-0.98864
-0.47766,0.094049
-0.24344,0.35974
-1.0017,0.19711
-0.56906,-0.29126
0.1211,-0.44973
-0.47285,0.13811
0.28541,0.13069
0.016103,-0.59591
0.21447,0.43796
-0.81128,0.57342
-0.74452,0.63214
-0.37197,0.47652
-0.47153,-0.12629
0.95718,0.37039
0.2268,0.41901
0.9853,0.16772
0.26763,0.32675
0.46288,0.22042
1.0318,0.087249
-0.27515,-0.44293
0.039894,0.99767
-0.45715,0.15625
0.24655,0.44585
-0.86992,-0.46021
0.89769,0.48922
-1.0048,0.079651
0.59418,-0.7949
0.57873,-0.7823
-0.49654,-0.0070774
0.99009,-0.22996
0.12992,1.01
-0.9385,0.027862
0.39573,0.20545
0.019127,1.0057
0.58542,0.053608
0.35023,0.39749
-0.21887,-1.0558
-0.061133,-0.49616
0.69905,-0.80257
-0.19691,0.96193
-1.0293,0.3305
0.27809,-0.55531
0.93474,-0.42278
-0.18565,0.51518
0.31781,0.93379
0.15171,0.52741
0.30067,0.92622
-0.4589,-0.16974
0.3932,0.40159
-0.46588,-0.042638
-0.06311,-0.54619
0.56703,0.27218
0.45279,-0.12241
0.74707,-0.68341
0.1778,-0.36797
-0.24019,0.49662
-0.080728,-1.0205
-0.91436,0.41448
0.24832,-0.2539
0.67946,-0.75237
-1.0394,0.16104
-0.98866,0.0043195
0.39234,-0.27072
-0.34328,0.94237
-0.47568,-0.16491
0.23571,0.94385
-0.022621,-0.97048
0.63249,0.79283
-0.47045,0.038718
0.50867,-0.097631
-1.0193,-0.31534
0.97824,0.33036
-0.1578,0.363
0.50968,0.2285
-0.89058,0.0009985
0.85989,0.54461
-0.68908,0.75701
-0.21872,0.45997
-0.66395,0.73171
0.1135,0.96899
0.70007,0.73093
0.44327,-0.17733
-0.83982,-0.52484
0.91732,0.41903
-0.38109,0.45402
-0.59324,0.82778
1.0776,-0.0095853
-0.4275,0.21753
0.47951,0.82882
0.070909,0.53624
0.35261,0.37903
-0.43832,0.031514
0.062757,-0.48257
-0.54562,0.020591
0.78323,-0.69612
-0.10045,-0.92575
-0.51541,0.060394
-0.032473,-0.46438
-0.032337,-0.32889
-0.16685,-0.46484
-0.74097,-0.55004
-0.3543,-0.24433
-0.45089,-0.81183
0.35835,0.36524
-0.81155,0.58081
0.34374,-0.90808
-0.41459,0.9463
-0.18005,-1.0221
0.45228,0.070848
0.4292,-0.29839
0.97574,-0.38788
0.34101,0.24449
-0.60218,-0.7687
-0.18689,-0.43894
0.41541,0.30037
0.01227,0.55406
0.75687,-0.78338
-0.46919,0.077493
0.89158,-0.57667
0.79641,0.56746
-0.44653,0.87427
0.82198,0.65374
0.42125,0.19262
-0.29267,1.0283
-0.38092,-0.27925
-0.0091356,-0.90888
-0.62191,-0.063892
-0.033564,0.47424
-0.30295,0.40659
0.45547,-0.84893
-0.22332,1.0058
0.101,0.50671
-0.47428,-0.89077
-0.16074,-0.48252
-0.40688,-0.063419
0.27071,-0.94971
0.96324,-0.034379
0.95421,-0.0016698
-0.69133,0.5992
-0.1822,-1.0944
-0.42322,-0.085404
-0.44744,-0.90024
-1.0144,0.3505
-0.069526,0.96822
0.058895,0.98476
0.88514,0.042251
0.45482,0.13192
-0.044104,1.0231
-0.14491,-0.53173
0.2299,-1.0426
0.017385,-0.42446
-0.30684,0.93046
-0.095528,-0.94117
0.82879,0.4845
0.46139,-0.29677
0.255,-0.45314
0.36303,-0.87475
-0.57507,0.1382
1.0047,0.23929
0.2578,-0.2184
-0.90615,0.54917
0.29565,0.25073
-0.48699,0.25308
0.94993,-0.35669
-0.9079,0.40681
0.42452,0.90274
-0.034518,-0.53438
-0.68413,-0.70166
-0.40969,-0.41854
0.39929,0.91213
-0.37031,-0.29552
-0.5271,0.88444
-0.31526,0.26885
0.94804,0.34525
-0.7602,0.69029
-0.79646,-0.64209
-0.84462,-0.32359
-0.10379,0.97288
-0.60933,-0.76444
-0.070624,-0.51249
-0.50632,-0.81521
0.14832,0.41556
-0.24402,-0.3682
0.67576,0.76016
0.26083,-0.41931
0.26064,-0.38604
0.41799,-0.33978
-0.40258,-0.94123
-0.45893,0.22233
0.99088,0.24184
-0.17213,-0.33806
1.0477,0.12066
0.43326,-0.18851
0.951,-0.029947
-0.3559,0.2821
-0.95305,0.13658
-0.0042945,-0.44764
-0.35463,-0.42973
-0.90008,-0.44136
-0.43065,0.28227
0.18203,-0.44029
0.82354,-0.56873
0.047668,1.0342
0.19489,0.48375
-0.88904,-0.45355
-0.89369,0.34823
-0.64243,0.77325
-0.43963,0.87295
-0.9372,-0.19297
-0.10183,0.4344
0.047464,-1.0036
-0.96685,-0.054666
-0.055292,1.0005
-0.15088,-0.49145
0.40907,-0.85169
0.3878,0.33361
-0.68649,-0.69414
-0.47213,0.084025
-0.088333,-0.56329
-0.36283,-0.87816
-0.0089743,0.42725
-0.054587,0.5515
0.49575,-0.78451
-0.43682,0.25221
0.39506,0.21362
0.070375,-0.53196
1.0025,-0.13587
0.083433,0.97664
-0.27091,0.91404
-0.33431,0.39234
-0.29601,0.32659
0.46744,0.1986
-0.39673,0.25181
-0.12147,-0.49475
0.34841,-0.29949
-0.32325,0.88812
0.57693,-0.09632
-0.93881,0.27213
-0.50396,0.24678
-0.65803,0.78657
0.38304,-0.38048
-0.6848,-0.72761
0.82074,0.49364
0.49349,0.014039
0.28331,0.46086
0.24878,-0.95153
0.21134,-0.50223
-0.20355,-0.92079
-0.99526,-0.0069885
-0.48889,-0.1945
-0.40345,-0.30367
0.055698,-0.99133
-0.50677,-0.19026
-0.891,0.59313
-0.4704,-0.24028
0.047072,-0.55246
-0.71021,0.76566
0.88293,0.32397
0.5984,0.82679
-0.89008,0.47421
-0.94266,0.20603
1.0572,-0.22826
-0.93484,-0.16946
-0.27338,1.0205
-0.24044,0.39615
-0.60987,-0.77376
-0.22544,-0.55181
-0.53984,-0.2373
0.26246,0.94725
0.31052,0.82687
0.44439,0.35823
0.49056,0.012512
0.55477,-0.053519
-0.9852,-0.18319
-0.4989,0.28901
-0.50816,-0.0044361
-0.44889,-0.0052308
0.51539,0.1019
-0.55199,0.015907
0.33422,-0.34071
-0.21497,-0.36087
0.72844,0.60762
-0.97601,-0.23112
-0.26157,-0.37448
-0.08143,1.0892
-0.13175,1.0554
-0.35651,0.41492
-0.066777,-0.49464
0.18752,0.99753
0.36955,0.21376
0.58208,-0.83321
0.47205,0.82522
0.82149,-0.52823
-0.96588,-0.10223
0.87349,0.47236
-0.34762,-0.9646
0.54358,0.85536
-0.30274,0.99587
0.24315,1.0048
0.045918,0.5548
0.34248,0.85449
0.58752,-0.06375
-0.33065,-0.46781
-0.52322,0.11673
0.45852,0.094443
0.3344,0.26365
-0.34687,-0.42896
-0.27999,-0.47005
-0.89636,-0.4325
0.26972,0.50605
0.18486,0.45478
0.87473,0.43947
0.49077,0.89772
0.021237,-0.9684
-0.46543,0.062057
-0.25258,-0.9361
-0.14845,0.44693
-0.25002,0.52752
0.37775,0.22081
-0.96025,-0.47119
-0.51275,0.76628
0.88824,-0.39601
0.14374,-0.47705
-0.60924,0.86189
-0.4325,-1.037
0.46021,-0.030741
0.44813,-0.10581
0.35312,0.37979
0.66616,-0.73301
0.10797,0.51001
-0.45236,-0.88768
0.36913,-0.33621
0.50384,0.0025477
0.54249,-0.80583
1.0217,0.31544
0.34947,-0.34358
-0.83833,-0.5022
1.0085,-0.047245
0.79509,0.61549
0.27664,0.44257
-0.93263,0.42752
0.41125,-0.25626
0.35527,0.41599
-0.96652,0.37337
0.44975,0.14633
-0.188,0.40134
0.19284,-0.4499
-0.33086,-0.42869
-0.39125,-0.12581
0.01084,0.42295
-0.012442,0.55504
-0.83609,-0.59481
-1.0404,0.1102
-0.36051,0.31576
0.13475,0.58789
0.47946,-0.26629
0.57487,-0.72053
0.66293,0.7455
-0.39547,0.20702
0.52312,0.86896
-0.17636,0.5038
0.68099,0.82302
0.26937,-1.0193
0.41105,-0.84848
0.41893,-0.12183
0.48668,-0.1253
0.44611,-0.12971
0.50893,0.80438
-0.42949,0.84608
-0.94976,-0.339
0.024903,1.0305
0.50886,0.11444
-0.22639,0.52651
-0.16821,0.51979
0.042973,-0.43149
-0.16669,-0.95092
0.44545,-0.26926
0.25307,-0.46483
0.5475,-0.064325
0.2791,-0.84056
-0.18473,0.47411
0.9219,-0.43728
-0.4861,-0.0039262
0.60678,-0.77123
0.24252,-1.0012
0.97226,-0.22417
-0.43688,-0.12506
0.41161,-0.16248
-0.036566,0.51203
0.38561,-0.1186
-0.11671,0.41771
0.13335,-0.43344
0.63274,0.66087
-0.14057,-0.48244
0.064847,0.48097
-0.45729,0.10732
-0.15012,0.39823
0.84941,-0.51333
-0.33981,-0.42737
0.06265,0.59258
-0.93999,0.4782
0.92287,-0.27391
-0.82774,-0.60864
0.55788,0.86449
0.58174,0.087021
-0.034781,-0.42463
-0.72918,0.68143
0.83626,-0.016287
-0.33505,-0.23985
0.68773,0.69609
0.90976,-0.44403
0.47971,0.056341
0.17761,-0.47675
-0.20318,-0.50232
0.98556,-0.45561
-0.32047,-0.41369
-0.55081,-0.78917
-0.64333,-0.82324
0.47115,-0.17884
1.0454,0.086499
-0.39082,-0.24889
0.31539,-0.44277
-0.74505,0.69064
-0.99251,-0.28532
-0.2606,-0.33477
-0.61591,-0.79344
-0.016744,-1.0341
0.37527,-0.30867
-0.53252,0.017926
-0.25135,-0.53323
0.10409,-0.5155
0.78532,-0.6163
